"vertex1";"time";"sentiment";"content";"gender";"location";"ageRange";"vertex2";"relationship"
"liansluk";"11/12/2025 08.36.00";"neutral";"'@Indibizkti OCA BLAST  #indibizkti #indibiz #ciptakanpeluangwujudkanharapan   @dntares  @cielazone  @veewinners";"";"";"";"@Indibizkti";"mention"
"liansluk";"11/12/2025 08.36.00";"neutral";"'@Indibizkti OCA BLAST  #indibizkti #indibiz #ciptakanpeluangwujudkanharapan   @dntares  @cielazone  @veewinners";"";"";"";"@dntares";"mention"
"liansluk";"11/12/2025 08.36.00";"neutral";"'@Indibizkti OCA BLAST  #indibizkti #indibiz #ciptakanpeluangwujudkanharapan   @dntares  @cielazone  @veewinners";"";"";"";"@cielazone";"mention"
"liansluk";"11/12/2025 08.36.00";"neutral";"'@Indibizkti OCA BLAST  #indibizkti #indibiz #ciptakanpeluangwujudkanharapan   @dntares  @cielazone  @veewinners";"";"";"";"@veewinners";"mention"
"runaga21";"11/12/2025 08.27.17";"neutral";"'@indibiz_borneo B, A, C  #Indibiz  #IndibizBorneo #IndibizKalbar @indibiz_borneo   @putrymaloew  @iam_c4mel @easyw1n7";"";"";"";"@indibiz_borneo";"mention"
"runaga21";"11/12/2025 08.27.17";"neutral";"'@indibiz_borneo B, A, C  #Indibiz  #IndibizBorneo #IndibizKalbar @indibiz_borneo   @putrymaloew  @iam_c4mel @easyw1n7";"";"";"";"@indibiz_borneo";"mention"
"runaga21";"11/12/2025 08.27.17";"neutral";"'@indibiz_borneo B, A, C  #Indibiz  #IndibizBorneo #IndibizKalbar @indibiz_borneo   @putrymaloew  @iam_c4mel @easyw1n7";"";"";"";"@putrymaloew";"mention"
"runaga21";"11/12/2025 08.27.17";"neutral";"'@indibiz_borneo B, A, C  #Indibiz  #IndibizBorneo #IndibizKalbar @indibiz_borneo   @putrymaloew  @iam_c4mel @easyw1n7";"";"";"";"@iam_c4mel";"mention"
"runaga21";"11/12/2025 08.27.17";"neutral";"'@indibiz_borneo B, A, C  #Indibiz  #IndibizBorneo #IndibizKalbar @indibiz_borneo   @putrymaloew  @iam_c4mel @easyw1n7";"";"";"";"@easyw1n7";"mention"
"liansluk";"11/12/2025 08.36.00";"neutral";"'@Indibizkti OCA BLAST  #indibizkti #indibiz #ciptakanpeluangwujudkanharapan   @dntares  @cielazone  @veewinners";"";"";"";"@Indibizkti";"mention"
"liansluk";"11/12/2025 08.36.00";"neutral";"'@Indibizkti OCA BLAST  #indibizkti #indibiz #ciptakanpeluangwujudkanharapan   @dntares  @cielazone  @veewinners";"";"";"";"@dntares";"mention"
"liansluk";"11/12/2025 08.36.00";"neutral";"'@Indibizkti OCA BLAST  #indibizkti #indibiz #ciptakanpeluangwujudkanharapan   @dntares  @cielazone  @veewinners";"";"";"";"@cielazone";"mention"
"liansluk";"11/12/2025 08.36.00";"neutral";"'@Indibizkti OCA BLAST  #indibizkti #indibiz #ciptakanpeluangwujudkanharapan   @dntares  @cielazone  @veewinners";"";"";"";"@veewinners";"mention"
"runaga21";"11/12/2025 08.27.17";"neutral";"'@indibiz_borneo B, A, C  #Indibiz  #IndibizBorneo #IndibizKalbar @indibiz_borneo   @putrymaloew  @iam_c4mel @easyw1n7";"";"";"";"@indibiz_borneo";"mention"
"runaga21";"11/12/2025 08.27.17";"neutral";"'@indibiz_borneo B, A, C  #Indibiz  #IndibizBorneo #IndibizKalbar @indibiz_borneo   @putrymaloew  @iam_c4mel @easyw1n7";"";"";"";"@indibiz_borneo";"mention"
"runaga21";"11/12/2025 08.27.17";"neutral";"'@indibiz_borneo B, A, C  #Indibiz  #IndibizBorneo #IndibizKalbar @indibiz_borneo   @putrymaloew  @iam_c4mel @easyw1n7";"";"";"";"@putrymaloew";"mention"
"runaga21";"11/12/2025 08.27.17";"neutral";"'@indibiz_borneo B, A, C  #Indibiz  #IndibizBorneo #IndibizKalbar @indibiz_borneo   @putrymaloew  @iam_c4mel @easyw1n7";"";"";"";"@iam_c4mel";"mention"
"runaga21";"11/12/2025 08.27.17";"neutral";"'@indibiz_borneo B, A, C  #Indibiz  #IndibizBorneo #IndibizKalbar @indibiz_borneo   @putrymaloew  @iam_c4mel @easyw1n7";"";"";"";"@easyw1n7";"mention"
"runaga21";"11/12/2025 08.26.39";"neutral";"'@Indibizkti OCA BLAST  @putrymaloew  @iam_c4mel @easyw1n7   #indibizkti #indibiz #ciptakanpeluangwujudkanharapan";"";"";"";"@Indibizkti";"mention"
"runaga21";"11/12/2025 08.26.39";"neutral";"'@Indibizkti OCA BLAST  @putrymaloew  @iam_c4mel @easyw1n7   #indibizkti #indibiz #ciptakanpeluangwujudkanharapan";"";"";"";"@putrymaloew";"mention"
"runaga21";"11/12/2025 08.26.39";"neutral";"'@Indibizkti OCA BLAST  @putrymaloew  @iam_c4mel @easyw1n7   #indibizkti #indibiz #ciptakanpeluangwujudkanharapan";"";"";"";"@iam_c4mel";"mention"
"runaga21";"11/12/2025 08.26.39";"neutral";"'@Indibizkti OCA BLAST  @putrymaloew  @iam_c4mel @easyw1n7   #indibizkti #indibiz #ciptakanpeluangwujudkanharapan";"";"";"";"@easyw1n7";"mention"
"liansluk";"11/12/2025 08.36.00";"neutral";"'@Indibizkti OCA BLAST  #indibizkti #indibiz #ciptakanpeluangwujudkanharapan   @dntares  @cielazone  @veewinners";"";"";"";"@Indibizkti";"mention"
"liansluk";"11/12/2025 08.36.00";"neutral";"'@Indibizkti OCA BLAST  #indibizkti #indibiz #ciptakanpeluangwujudkanharapan   @dntares  @cielazone  @veewinners";"";"";"";"@dntares";"mention"
"liansluk";"11/12/2025 08.36.00";"neutral";"'@Indibizkti OCA BLAST  #indibizkti #indibiz #ciptakanpeluangwujudkanharapan   @dntares  @cielazone  @veewinners";"";"";"";"@cielazone";"mention"
"liansluk";"11/12/2025 08.36.00";"neutral";"'@Indibizkti OCA BLAST  #indibizkti #indibiz #ciptakanpeluangwujudkanharapan   @dntares  @cielazone  @veewinners";"";"";"";"@veewinners";"mention"
"runaga21";"11/12/2025 08.26.39";"neutral";"'@Indibizkti OCA BLAST  @putrymaloew  @iam_c4mel @easyw1n7   #indibizkti #indibiz #ciptakanpeluangwujudkanharapan";"";"";"";"@Indibizkti";"mention"
"runaga21";"11/12/2025 08.26.39";"neutral";"'@Indibizkti OCA BLAST  @putrymaloew  @iam_c4mel @easyw1n7   #indibizkti #indibiz #ciptakanpeluangwujudkanharapan";"";"";"";"@putrymaloew";"mention"
"runaga21";"11/12/2025 08.26.39";"neutral";"'@Indibizkti OCA BLAST  @putrymaloew  @iam_c4mel @easyw1n7   #indibizkti #indibiz #ciptakanpeluangwujudkanharapan";"";"";"";"@iam_c4mel";"mention"
"runaga21";"11/12/2025 08.26.39";"neutral";"'@Indibizkti OCA BLAST  @putrymaloew  @iam_c4mel @easyw1n7   #indibizkti #indibiz #ciptakanpeluangwujudkanharapan";"";"";"";"@easyw1n7";"mention"
"runaga21";"11/12/2025 08.26.39";"neutral";"'@Indibizkti OCA BLAST  @putrymaloew  @iam_c4mel @easyw1n7   #indibizkti #indibiz #ciptakanpeluangwujudkanharapan";"";"";"";"@Indibizkti";"mention"
"runaga21";"11/12/2025 08.26.39";"neutral";"'@Indibizkti OCA BLAST  @putrymaloew  @iam_c4mel @easyw1n7   #indibizkti #indibiz #ciptakanpeluangwujudkanharapan";"";"";"";"@putrymaloew";"mention"
"runaga21";"11/12/2025 08.26.39";"neutral";"'@Indibizkti OCA BLAST  @putrymaloew  @iam_c4mel @easyw1n7   #indibizkti #indibiz #ciptakanpeluangwujudkanharapan";"";"";"";"@iam_c4mel";"mention"
"runaga21";"11/12/2025 08.26.39";"neutral";"'@Indibizkti OCA BLAST  @putrymaloew  @iam_c4mel @easyw1n7   #indibizkti #indibiz #ciptakanpeluangwujudkanharapan";"";"";"";"@easyw1n7";"mention"
"yagadigi";"11/12/2025 08.14.46";"neutral";"'@Indibiz_ID Jawabannya: A. Pijar Sekolah  #IndibizID  Yuk ikutan, sahabat! @anakRamze @ekanandaar @intanags";"";"Tangerang, Banten";"";"@Indibiz_ID";"mention"
"yagadigi";"11/12/2025 08.14.46";"neutral";"'@Indibiz_ID Jawabannya: A. Pijar Sekolah  #IndibizID  Yuk ikutan, sahabat! @anakRamze @ekanandaar @intanags";"";"Tangerang, Banten";"";"@anakRamze";"mention"
"yagadigi";"11/12/2025 08.14.46";"neutral";"'@Indibiz_ID Jawabannya: A. Pijar Sekolah  #IndibizID  Yuk ikutan, sahabat! @anakRamze @ekanandaar @intanags";"";"Tangerang, Banten";"";"@ekanandaar";"mention"
"yagadigi";"11/12/2025 08.14.46";"neutral";"'@Indibiz_ID Jawabannya: A. Pijar Sekolah  #IndibizID  Yuk ikutan, sahabat! @anakRamze @ekanandaar @intanags";"";"Tangerang, Banten";"";"@intanags";"mention"
"bilbulcaricuan";"11/12/2025 08.03.09";"neutral";"'🔥 Akhir tahun? Jangan slow—bisnis harus GASPOL! 🚀 Live promo Indibiz KTI di TikTok! 🗓 Kamis, 11 Des | ⏰ 15.00 WITA 📱 @indibiz.kti  Rebutan promo & giveaway LinkAja! 👀💸 #FYP #LiveTikTok #Indibiz https://t.co/VoGZkpS7su";"";"";"";"@indibiz";"mention"
"bilbulcaricuan";"11/12/2025 08.03.09";"neutral";"'🔥 Akhir tahun? Jangan slow—bisnis harus GASPOL! 🚀 Live promo Indibiz KTI di TikTok! 🗓 Kamis, 11 Des | ⏰ 15.00 WITA 📱 @indibiz.kti  Rebutan promo & giveaway LinkAja! 👀💸 #FYP #LiveTikTok #Indibiz https://t.co/VoGZkpS7su";"";"";"";"@indibiz";"mention"
"yagadigi";"11/12/2025 07.34.05";"neutral";"'@indibiz_borneo B, A, C #Indibiz #IndibizBorneo #IndibizKalbar  Sobat! Ayo Ikutan, siapa tahu beruntung bisa bawa pulang hadiahnya! @UwoooH @dieliatin @iDay4G";"";"Tangerang, Banten";"";"@indibiz_borneo";"mention"
"yagadigi";"11/12/2025 07.34.05";"neutral";"'@indibiz_borneo B, A, C #Indibiz #IndibizBorneo #IndibizKalbar  Sobat! Ayo Ikutan, siapa tahu beruntung bisa bawa pulang hadiahnya! @UwoooH @dieliatin @iDay4G";"";"Tangerang, Banten";"";"@UwoooH";"mention"
"yagadigi";"11/12/2025 07.34.05";"neutral";"'@indibiz_borneo B, A, C #Indibiz #IndibizBorneo #IndibizKalbar  Sobat! Ayo Ikutan, siapa tahu beruntung bisa bawa pulang hadiahnya! @UwoooH @dieliatin @iDay4G";"";"Tangerang, Banten";"";"@dieliatin";"mention"
"yagadigi";"11/12/2025 07.34.05";"neutral";"'@indibiz_borneo B, A, C #Indibiz #IndibizBorneo #IndibizKalbar  Sobat! Ayo Ikutan, siapa tahu beruntung bisa bawa pulang hadiahnya! @UwoooH @dieliatin @iDay4G";"";"Tangerang, Banten";"";"@iDay4G";"mention"
"yagadigi";"11/12/2025 07.34.05";"neutral";"'@indibiz_borneo B, A, C #Indibiz #IndibizBorneo #IndibizKalbar  Sobat! Ayo Ikutan, siapa tahu beruntung bisa bawa pulang hadiahnya! @UwoooH @dieliatin @iDay4G";"";"Tangerang, Banten";"";"@indibiz_borneo";"mention"
"yagadigi";"11/12/2025 07.34.05";"neutral";"'@indibiz_borneo B, A, C #Indibiz #IndibizBorneo #IndibizKalbar  Sobat! Ayo Ikutan, siapa tahu beruntung bisa bawa pulang hadiahnya! @UwoooH @dieliatin @iDay4G";"";"Tangerang, Banten";"";"@UwoooH";"mention"
"yagadigi";"11/12/2025 07.34.05";"neutral";"'@indibiz_borneo B, A, C #Indibiz #IndibizBorneo #IndibizKalbar  Sobat! Ayo Ikutan, siapa tahu beruntung bisa bawa pulang hadiahnya! @UwoooH @dieliatin @iDay4G";"";"Tangerang, Banten";"";"@dieliatin";"mention"
"yagadigi";"11/12/2025 07.34.05";"neutral";"'@indibiz_borneo B, A, C #Indibiz #IndibizBorneo #IndibizKalbar  Sobat! Ayo Ikutan, siapa tahu beruntung bisa bawa pulang hadiahnya! @UwoooH @dieliatin @iDay4G";"";"Tangerang, Banten";"";"@iDay4G";"mention"
"titatiram";"11/12/2025 07.32.35";"neutral";"'@indibiz_borneo B, A, C  @indibiz_borneo  @kiarantik  @brococon  @hokibong  #Indibiz  #IndibizBorneo #IndibizKalbar";"";"";"";"@indibiz_borneo";"mention"
"titatiram";"11/12/2025 07.32.35";"neutral";"'@indibiz_borneo B, A, C  @indibiz_borneo  @kiarantik  @brococon  @hokibong  #Indibiz  #IndibizBorneo #IndibizKalbar";"";"";"";"@indibiz_borneo";"mention"
"titatiram";"11/12/2025 07.32.35";"neutral";"'@indibiz_borneo B, A, C  @indibiz_borneo  @kiarantik  @brococon  @hokibong  #Indibiz  #IndibizBorneo #IndibizKalbar";"";"";"";"@kiarantik";"mention"
"titatiram";"11/12/2025 07.32.35";"neutral";"'@indibiz_borneo B, A, C  @indibiz_borneo  @kiarantik  @brococon  @hokibong  #Indibiz  #IndibizBorneo #IndibizKalbar";"";"";"";"@brococon";"mention"
"titatiram";"11/12/2025 07.32.35";"neutral";"'@indibiz_borneo B, A, C  @indibiz_borneo  @kiarantik  @brococon  @hokibong  #Indibiz  #IndibizBorneo #IndibizKalbar";"";"";"";"@hokibong";"mention"
"titatiram";"11/12/2025 07.32.35";"neutral";"'@indibiz_borneo B, A, C  @indibiz_borneo  @kiarantik  @brococon  @hokibong  #Indibiz  #IndibizBorneo #IndibizKalbar";"";"";"";"@indibiz_borneo";"mention"
"titatiram";"11/12/2025 07.32.35";"neutral";"'@indibiz_borneo B, A, C  @indibiz_borneo  @kiarantik  @brococon  @hokibong  #Indibiz  #IndibizBorneo #IndibizKalbar";"";"";"";"@indibiz_borneo";"mention"
"titatiram";"11/12/2025 07.32.35";"neutral";"'@indibiz_borneo B, A, C  @indibiz_borneo  @kiarantik  @brococon  @hokibong  #Indibiz  #IndibizBorneo #IndibizKalbar";"";"";"";"@kiarantik";"mention"
"titatiram";"11/12/2025 07.32.35";"neutral";"'@indibiz_borneo B, A, C  @indibiz_borneo  @kiarantik  @brococon  @hokibong  #Indibiz  #IndibizBorneo #IndibizKalbar";"";"";"";"@brococon";"mention"
"titatiram";"11/12/2025 07.32.35";"neutral";"'@indibiz_borneo B, A, C  @indibiz_borneo  @kiarantik  @brococon  @hokibong  #Indibiz  #IndibizBorneo #IndibizKalbar";"";"";"";"@hokibong";"mention"
"yagadigi";"11/12/2025 07.32.19";"neutral";"'@Indibizkti OCA BLAST #indibiz  Sobat! Ayo Ikutan, siapa tahu beruntung bisa bawa pulang hadiahnya! @UwoooH @dieliatin @iDay4G";"";"Tangerang, Banten";"";"@Indibizkti";"mention"
"yagadigi";"11/12/2025 07.32.19";"neutral";"'@Indibizkti OCA BLAST #indibiz  Sobat! Ayo Ikutan, siapa tahu beruntung bisa bawa pulang hadiahnya! @UwoooH @dieliatin @iDay4G";"";"Tangerang, Banten";"";"@UwoooH";"mention"
"yagadigi";"11/12/2025 07.32.19";"neutral";"'@Indibizkti OCA BLAST #indibiz  Sobat! Ayo Ikutan, siapa tahu beruntung bisa bawa pulang hadiahnya! @UwoooH @dieliatin @iDay4G";"";"Tangerang, Banten";"";"@dieliatin";"mention"
"yagadigi";"11/12/2025 07.32.19";"neutral";"'@Indibizkti OCA BLAST #indibiz  Sobat! Ayo Ikutan, siapa tahu beruntung bisa bawa pulang hadiahnya! @UwoooH @dieliatin @iDay4G";"";"Tangerang, Banten";"";"@iDay4G";"mention"
"TENESA_TELKOM";"11/12/2025 06.30.16";"neutral";"'@chairul_rosyad @YLKI_ID @Indibiz_ID @TelkomJabar @IndiHome Halo, Kak @chairul_rosyad 👋🏼. Perihal pelaporan telah kami respon ya. Mohon dapat dibantu cek DM kembali ya, Kak. Terima kasih.";"";"";"";"@chairul_rosyad";"mention"
"TENESA_TELKOM";"11/12/2025 06.30.16";"neutral";"'@chairul_rosyad @YLKI_ID @Indibiz_ID @TelkomJabar @IndiHome Halo, Kak @chairul_rosyad 👋🏼. Perihal pelaporan telah kami respon ya. Mohon dapat dibantu cek DM kembali ya, Kak. Terima kasih.";"";"";"";"@YLKI_ID";"mention"
"TENESA_TELKOM";"11/12/2025 06.30.16";"neutral";"'@chairul_rosyad @YLKI_ID @Indibiz_ID @TelkomJabar @IndiHome Halo, Kak @chairul_rosyad 👋🏼. Perihal pelaporan telah kami respon ya. Mohon dapat dibantu cek DM kembali ya, Kak. Terima kasih.";"";"";"";"@Indibiz_ID";"mention"
"TENESA_TELKOM";"11/12/2025 06.30.16";"neutral";"'@chairul_rosyad @YLKI_ID @Indibiz_ID @TelkomJabar @IndiHome Halo, Kak @chairul_rosyad 👋🏼. Perihal pelaporan telah kami respon ya. Mohon dapat dibantu cek DM kembali ya, Kak. Terima kasih.";"";"";"";"@TelkomJabar";"mention"
"TENESA_TELKOM";"11/12/2025 06.30.16";"neutral";"'@chairul_rosyad @YLKI_ID @Indibiz_ID @TelkomJabar @IndiHome Halo, Kak @chairul_rosyad 👋🏼. Perihal pelaporan telah kami respon ya. Mohon dapat dibantu cek DM kembali ya, Kak. Terima kasih.";"";"";"";"@IndiHome";"mention"
"TENESA_TELKOM";"11/12/2025 06.30.16";"neutral";"'@chairul_rosyad @YLKI_ID @Indibiz_ID @TelkomJabar @IndiHome Halo, Kak @chairul_rosyad 👋🏼. Perihal pelaporan telah kami respon ya. Mohon dapat dibantu cek DM kembali ya, Kak. Terima kasih.";"";"";"";"@chairul_rosyad";"mention"
"yagadigi";"11/12/2025 07.32.19";"neutral";"'@Indibizkti OCA BLAST #indibiz  Sobat! Ayo Ikutan, siapa tahu beruntung bisa bawa pulang hadiahnya! @UwoooH @dieliatin @iDay4G";"";"Tangerang, Banten";"";"@Indibizkti";"mention"
"yagadigi";"11/12/2025 07.32.19";"neutral";"'@Indibizkti OCA BLAST #indibiz  Sobat! Ayo Ikutan, siapa tahu beruntung bisa bawa pulang hadiahnya! @UwoooH @dieliatin @iDay4G";"";"Tangerang, Banten";"";"@UwoooH";"mention"
"yagadigi";"11/12/2025 07.32.19";"neutral";"'@Indibizkti OCA BLAST #indibiz  Sobat! Ayo Ikutan, siapa tahu beruntung bisa bawa pulang hadiahnya! @UwoooH @dieliatin @iDay4G";"";"Tangerang, Banten";"";"@dieliatin";"mention"
"yagadigi";"11/12/2025 07.32.19";"neutral";"'@Indibizkti OCA BLAST #indibiz  Sobat! Ayo Ikutan, siapa tahu beruntung bisa bawa pulang hadiahnya! @UwoooH @dieliatin @iDay4G";"";"Tangerang, Banten";"";"@iDay4G";"mention"
"blessedinsomany";"11/12/2025 07.14.57";"neutral";"'@supervergil @IndiHome @TelkomCare @TENESA_TELKOM kakk puntenn mau tanya, ini emang bayar ID buat corporate sering begini kah? Datang ke GRAPARI terdekat dari kantor, diberikan kontak indibiz regional setempat.";"";"";"";"@supervergil";"mention"
"blessedinsomany";"11/12/2025 07.14.57";"neutral";"'@supervergil @IndiHome @TelkomCare @TENESA_TELKOM kakk puntenn mau tanya, ini emang bayar ID buat corporate sering begini kah? Datang ke GRAPARI terdekat dari kantor, diberikan kontak indibiz regional setempat.";"";"";"";"@IndiHome";"mention"
"blessedinsomany";"11/12/2025 07.14.57";"neutral";"'@supervergil @IndiHome @TelkomCare @TENESA_TELKOM kakk puntenn mau tanya, ini emang bayar ID buat corporate sering begini kah? Datang ke GRAPARI terdekat dari kantor, diberikan kontak indibiz regional setempat.";"";"";"";"@TelkomCare";"mention"
"blessedinsomany";"11/12/2025 07.14.57";"neutral";"'@supervergil @IndiHome @TelkomCare @TENESA_TELKOM kakk puntenn mau tanya, ini emang bayar ID buat corporate sering begini kah? Datang ke GRAPARI terdekat dari kantor, diberikan kontak indibiz regional setempat.";"";"";"";"@TENESA_TELKOM";"mention"
"chairul_rosyad";"11/12/2025 06.26.17";"neutral";"'Kantor kami masih menunggu aktifasinya sampai hari ini belum ada juga. tolong menjadi perhatian SOP Group Layanannya @TENESA_TELKOM @YLKI_ID @Indibiz_ID @TelkomJabar @IndiHome";"male";"Indonesia";"";"@TENESA_TELKOM";"mention"
"chairul_rosyad";"11/12/2025 06.26.17";"neutral";"'Kantor kami masih menunggu aktifasinya sampai hari ini belum ada juga. tolong menjadi perhatian SOP Group Layanannya @TENESA_TELKOM @YLKI_ID @Indibiz_ID @TelkomJabar @IndiHome";"male";"Indonesia";"";"@YLKI_ID";"mention"
"chairul_rosyad";"11/12/2025 06.26.17";"neutral";"'Kantor kami masih menunggu aktifasinya sampai hari ini belum ada juga. tolong menjadi perhatian SOP Group Layanannya @TENESA_TELKOM @YLKI_ID @Indibiz_ID @TelkomJabar @IndiHome";"male";"Indonesia";"";"@Indibiz_ID";"mention"
"chairul_rosyad";"11/12/2025 06.26.17";"neutral";"'Kantor kami masih menunggu aktifasinya sampai hari ini belum ada juga. tolong menjadi perhatian SOP Group Layanannya @TENESA_TELKOM @YLKI_ID @Indibiz_ID @TelkomJabar @IndiHome";"male";"Indonesia";"";"@TelkomJabar";"mention"
"chairul_rosyad";"11/12/2025 06.26.17";"neutral";"'Kantor kami masih menunggu aktifasinya sampai hari ini belum ada juga. tolong menjadi perhatian SOP Group Layanannya @TENESA_TELKOM @YLKI_ID @Indibiz_ID @TelkomJabar @IndiHome";"male";"Indonesia";"";"@IndiHome";"mention"
"Ranidevita";"11/12/2025 05.32.39";"neutral";"'@Indibizkti OCA BLAST   @irmas8320  @Anisahdam  @anindaisty   #indibizkti #indibiz #ciptakanpeluangwujudkanharapan";"female";"";"";"@Indibizkti";"mention"
"Ranidevita";"11/12/2025 05.32.39";"neutral";"'@Indibizkti OCA BLAST   @irmas8320  @Anisahdam  @anindaisty   #indibizkti #indibiz #ciptakanpeluangwujudkanharapan";"female";"";"";"@irmas8320";"mention"
"Ranidevita";"11/12/2025 05.32.39";"neutral";"'@Indibizkti OCA BLAST   @irmas8320  @Anisahdam  @anindaisty   #indibizkti #indibiz #ciptakanpeluangwujudkanharapan";"female";"";"";"@Anisahdam";"mention"
"Ranidevita";"11/12/2025 05.32.39";"neutral";"'@Indibizkti OCA BLAST   @irmas8320  @Anisahdam  @anindaisty   #indibizkti #indibiz #ciptakanpeluangwujudkanharapan";"female";"";"";"@anindaisty";"mention"
"Ranidevita";"11/12/2025 05.32.39";"neutral";"'@Indibizkti OCA BLAST   @irmas8320  @Anisahdam  @anindaisty   #indibizkti #indibiz #ciptakanpeluangwujudkanharapan";"female";"";"";"@Indibizkti";"mention"
"Ranidevita";"11/12/2025 05.32.39";"neutral";"'@Indibizkti OCA BLAST   @irmas8320  @Anisahdam  @anindaisty   #indibizkti #indibiz #ciptakanpeluangwujudkanharapan";"female";"";"";"@irmas8320";"mention"
"Ranidevita";"11/12/2025 05.32.39";"neutral";"'@Indibizkti OCA BLAST   @irmas8320  @Anisahdam  @anindaisty   #indibizkti #indibiz #ciptakanpeluangwujudkanharapan";"female";"";"";"@Anisahdam";"mention"
"Ranidevita";"11/12/2025 05.32.39";"neutral";"'@Indibizkti OCA BLAST   @irmas8320  @Anisahdam  @anindaisty   #indibizkti #indibiz #ciptakanpeluangwujudkanharapan";"female";"";"";"@anindaisty";"mention"
"Ranidevita";"11/12/2025 05.32.39";"neutral";"'@Indibizkti OCA BLAST   @irmas8320  @Anisahdam  @anindaisty   #indibizkti #indibiz #ciptakanpeluangwujudkanharapan";"female";"";"";"@Indibizkti";"mention"
"Ranidevita";"11/12/2025 05.32.39";"neutral";"'@Indibizkti OCA BLAST   @irmas8320  @Anisahdam  @anindaisty   #indibizkti #indibiz #ciptakanpeluangwujudkanharapan";"female";"";"";"@irmas8320";"mention"
"Ranidevita";"11/12/2025 05.32.39";"neutral";"'@Indibizkti OCA BLAST   @irmas8320  @Anisahdam  @anindaisty   #indibizkti #indibiz #ciptakanpeluangwujudkanharapan";"female";"";"";"@Anisahdam";"mention"
"Ranidevita";"11/12/2025 05.32.39";"neutral";"'@Indibizkti OCA BLAST   @irmas8320  @Anisahdam  @anindaisty   #indibizkti #indibiz #ciptakanpeluangwujudkanharapan";"female";"";"";"@anindaisty";"mention"
"hanjeli_";"11/12/2025 04.14.32";"neutral";"'@Indibizkti Jawabannya: OCA BLAST   Yuk ikutan 🥳 @Wiindaa_16  @rizkyarum92  @TunisaSyif2569   #indibizkti #indibiz #ciptakanpeluangwujudkanharapan";"female";"Bogor, Jawa Barat";"";"@Indibizkti";"mention"
"hanjeli_";"11/12/2025 04.14.32";"neutral";"'@Indibizkti Jawabannya: OCA BLAST   Yuk ikutan 🥳 @Wiindaa_16  @rizkyarum92  @TunisaSyif2569   #indibizkti #indibiz #ciptakanpeluangwujudkanharapan";"female";"Bogor, Jawa Barat";"";"@Wiindaa_16";"mention"
"hanjeli_";"11/12/2025 04.14.32";"neutral";"'@Indibizkti Jawabannya: OCA BLAST   Yuk ikutan 🥳 @Wiindaa_16  @rizkyarum92  @TunisaSyif2569   #indibizkti #indibiz #ciptakanpeluangwujudkanharapan";"female";"Bogor, Jawa Barat";"";"@rizkyarum92";"mention"
"hanjeli_";"11/12/2025 04.14.32";"neutral";"'@Indibizkti Jawabannya: OCA BLAST   Yuk ikutan 🥳 @Wiindaa_16  @rizkyarum92  @TunisaSyif2569   #indibizkti #indibiz #ciptakanpeluangwujudkanharapan";"female";"Bogor, Jawa Barat";"";"@TunisaSyif2569";"mention"
"hanjeli_";"11/12/2025 04.14.32";"neutral";"'@Indibizkti Jawabannya: OCA BLAST   Yuk ikutan 🥳 @Wiindaa_16  @rizkyarum92  @TunisaSyif2569   #indibizkti #indibiz #ciptakanpeluangwujudkanharapan";"female";"Bogor, Jawa Barat";"";"@Indibizkti";"mention"
"hanjeli_";"11/12/2025 04.14.32";"neutral";"'@Indibizkti Jawabannya: OCA BLAST   Yuk ikutan 🥳 @Wiindaa_16  @rizkyarum92  @TunisaSyif2569   #indibizkti #indibiz #ciptakanpeluangwujudkanharapan";"female";"Bogor, Jawa Barat";"";"@Wiindaa_16";"mention"
"hanjeli_";"11/12/2025 04.14.32";"neutral";"'@Indibizkti Jawabannya: OCA BLAST   Yuk ikutan 🥳 @Wiindaa_16  @rizkyarum92  @TunisaSyif2569   #indibizkti #indibiz #ciptakanpeluangwujudkanharapan";"female";"Bogor, Jawa Barat";"";"@rizkyarum92";"mention"
