source,target,relationship,followers,platform,layanan,sentiment
telkomsel,arcliep,mention,0,twitter,Telkomsel,neutral
telkomsel,arda_prasetyo_7,mention,0,twitter,Telkomsel,neutral
telkomsel,ardanndb,mention,0,twitter,Telkomsel,neutral
telkomsel,arddsfcy,mention,0,twitter,Telkomsel,neutral
telkomsel,ardhityanugr,mention,0,twitter,Telkomsel,neutral
telkomsel,ardiansyah_vidy,mention,0,twitter,Telkomsel,neutral
telkomsel,ardilmakkasau,mention,0,twitter,Telkomsel,positive
telkomsel,ardinirmala,mention,0,twitter,Telkomsel,neutral
telkomsel,ardiyayo,mention,0,twitter,Telkomsel,neutral
telkomsel,ardyansyah_27_,mention,0,twitter,Telkomsel,neutral
telkomsel,areadua7,mention,0,twitter,Telkomsel,neutral
telkomsel,areez_akemi,mention,0,twitter,Telkomsel,neutral
telkomsel,aregita33,mention,0,twitter,Telkomsel,neutral
telkomsel,areimare,mention,0,twitter,Telkomsel,neutral
telkomsel,areszbtc,mention,0,twitter,Telkomsel,neutral
telkomsel,arethesunshine,mention,0,twitter,Telkomsel,neutral
telkomsel,areumdaundream,mention,0,twitter,Telkomsel,neutral
telkomsel,arfine_25,mention,0,twitter,Telkomsel,neutral
telkomsel,arfiyan_qim,mention,0,twitter,Telkomsel,neutral
telkomsel,arflecchino,mention,0,twitter,Telkomsel,neutral
telkomsel,arga_artia,mention,0,twitter,Telkomsel,neutral
telkomsel,argasta_kecil,mention,0,twitter,Telkomsel,neutral
telkomsel,argonoutica,mention,0,twitter,Telkomsel,neutral
telkomsel,ari_arfa49149,mention,0,twitter,Telkomsel,neutral
telkomsel,ari_kur88,mention,0,twitter,Telkomsel,neutral
telkomsel,aria_wibawa,mention,0,twitter,Telkomsel,neutral
telkomsel,ariaalora,mention,0,twitter,Telkomsel,neutral
telkomsel,arianaesun,mention,0,twitter,Telkomsel,neutral
telkomsel,ariarjiwinata02,mention,0,twitter,Telkomsel,neutral
telkomsel,arichan18151429,mention,0,twitter,Telkomsel,neutral
telkomsel,arie_drammatic,mention,0,twitter,Telkomsel,neutral
telkomsel,arief_wujdi,mention,0,twitter,Telkomsel,neutral
telkomsel,ariefdwntr,mention,0,twitter,Telkomsel,neutral
telkomsel,ariemakinen,mention,0,twitter,Telkomsel,neutral
telkomsel,arieow,mention,0,twitter,Telkomsel,neutral
telkomsel,ariezfcb2,mention,0,twitter,Telkomsel,neutral
telkomsel,arif_islahudin,mention,0,twitter,Telkomsel,neutral
telkomsel,arifbintoro67y2,mention,0,twitter,Telkomsel,neutral
telkomsel,arifersaf,mention,0,twitter,Telkomsel,neutral
telkomsel,ariffrns,mention,0,twitter,Telkomsel,neutral
telkomsel,arifhongep,mention,0,twitter,Telkomsel,neutral
telkomsel,arifkasiman,mention,0,twitter,Telkomsel,neutral
telkomsel,arifrrrrr,mention,0,twitter,Telkomsel,neutral
telkomsel,arifrzlmn,mention,0,twitter,Telkomsel,neutral
telkomsel,arifskellington,mention,0,twitter,Telkomsel,neutral
telkomsel,arifwcksn_,mention,0,twitter,Telkomsel,neutral
telkomsel,arigathanks__,mention,0,twitter,Telkomsel,neutral
telkomsel,ariifhaikal1716,mention,0,twitter,Telkomsel,neutral
telkomsel,ariiianto,mention,0,twitter,Telkomsel,neutral
telkomsel,ariimaliq,mention,0,twitter,Telkomsel,neutral
telkomsel,arikastudy_,mention,0,twitter,Telkomsel,neutral
telkomsel,arikmaseraty15,mention,0,twitter,Telkomsel,neutral
telkomsel,arilliaaaaa,mention,0,twitter,Telkomsel,neutral
telkomsel,arin31tina,mention,0,twitter,Telkomsel,neutral
telkomsel,arineexspace,mention,0,twitter,Telkomsel,neutral
telkomsel,ariomalv,mention,0,twitter,Telkomsel,neutral
telkomsel,aripipull,mention,0,twitter,Telkomsel,neutral
telkomsel,arisandinovita,mention,0,twitter,Telkomsel,neutral
telkomsel,arisasites,mention,0,twitter,Telkomsel,neutral
telkomsel,arisberikut,mention,0,twitter,Telkomsel,neutral
telkomsel,arisenaaaaa,mention,0,twitter,Telkomsel,neutral
telkomsel,ariskaa407,mention,0,twitter,Telkomsel,neutral
telkomsel,arisnawan82,mention,0,twitter,Telkomsel,neutral
telkomsel,arisz2010,mention,0,twitter,Telkomsel,neutral
telkomsel,ariyezzzzz,mention,0,twitter,Telkomsel,neutral
telkomsel,ariyoryo,mention,0,twitter,Telkomsel,neutral
telkomsel,ariysu_,mention,0,twitter,Telkomsel,neutral
telkomsel,arizul_zadani,mention,0,twitter,Telkomsel,neutral
telkomsel,arkhantobrut,mention,0,twitter,Telkomsel,neutral
telkomsel,arknmp,mention,0,twitter,Telkomsel,neutral
telkomsel,arknugraha,mention,0,twitter,Telkomsel,neutral
telkomsel,arlecchinio,mention,0,twitter,Telkomsel,neutral
telkomsel,arlenaked,mention,0,twitter,Telkomsel,neutral
telkomsel,arluvies,mention,0,twitter,Telkomsel,neutral
telkomsel,arman041411,mention,0,twitter,Telkomsel,neutral
telkomsel,armoer_,mention,0,twitter,Telkomsel,neutral
telkomsel,arnaagirls,mention,0,twitter,Telkomsel,neutral
telkomsel,arnarala,mention,0,twitter,Telkomsel,neutral
telkomsel,arnatuilessien,mention,0,twitter,Telkomsel,neutral
telkomsel,arnethaeta,mention,0,twitter,Telkomsel,neutral
telkomsel,aromakembang,mention,0,twitter,Telkomsel,neutral
telkomsel,aroufin,mention,0,twitter,Telkomsel,neutral
telkomsel,aroundhunter,mention,0,twitter,Telkomsel,neutral
telkomsel,arrayartie,mention,0,twitter,Telkomsel,neutral
telkomsel,arreenzz,mention,0,twitter,Telkomsel,neutral
telkomsel,arrepii,mention,0,twitter,Telkomsel,neutral
telkomsel,arrraait,mention,0,twitter,Telkomsel,neutral
telkomsel,arsaninanang,mention,0,twitter,Telkomsel,neutral
telkomsel,arsen_arsy,mention,0,twitter,Telkomsel,neutral
telkomsel,arsgamingstore,mention,0,twitter,Telkomsel,neutral
telkomsel,arsipaja,mention,0,twitter,Telkomsel,neutral
telkomsel,arsipnyasal,mention,0,twitter,Telkomsel,neutral
telkomsel,arskerio,mention,0,twitter,Telkomsel,neutral
telkomsel,arsya_assist,mention,0,twitter,Telkomsel,neutral
telkomsel,arth168,mention,0,twitter,Telkomsel,neutral
telkomsel,arthamevias,mention,0,twitter,Telkomsel,neutral
telkomsel,arthroplastyy,mention,0,twitter,Telkomsel,neutral
telkomsel,arthuno,mention,0,twitter,Telkomsel,neutral
telkomsel,arthuralfarez,mention,0,twitter,Telkomsel,neutral
telkomsel,artrynnins,mention,0,twitter,Telkomsel,neutral
telkomsel,artsnick,mention,0,twitter,Telkomsel,neutral
telkomsel,artsyyourstyle,mention,0,twitter,Telkomsel,neutral
telkomsel,artupogiv,mention,0,twitter,Telkomsel,neutral
telkomsel,artutor,mention,0,twitter,Telkomsel,neutral
telkomsel,arumanjani_,mention,0,twitter,Telkomsel,neutral
telkomsel,arunikaach,mention,0,twitter,Telkomsel,neutral
telkomsel,arure__,mention,0,twitter,Telkomsel,neutral
telkomsel,arusakun,mention,0,twitter,Telkomsel,neutral
telkomsel,aruuuuuuuul,mention,0,twitter,Telkomsel,neutral
telkomsel,arwin_tasik,mention,0,twitter,Telkomsel,neutral
telkomsel,ary_mzr,mention,0,twitter,Telkomsel,neutral
telkomsel,ary_praske2,mention,0,twitter,Telkomsel,neutral
telkomsel,arya_laksanaa,mention,0,twitter,Telkomsel,neutral
telkomsel,aryaaawyz_,mention,0,twitter,Telkomsel,positive
telkomsel,aryagapakevasco,mention,0,twitter,Telkomsel,neutral
telkomsel,aryanovrianus,mention,0,twitter,Telkomsel,neutral
telkomsel,aryhhary,mention,0,twitter,Telkomsel,neutral
telkomsel,aryntzs,mention,0,twitter,Telkomsel,neutral
telkomsel,aryo2606,mention,0,twitter,Telkomsel,neutral
telkomsel,aryo_bow,mention,0,twitter,Telkomsel,neutral
telkomsel,aryosaloka01,mention,0,twitter,Telkomsel,neutral
telkomsel,aryrhmnsyh,mention,0,twitter,Telkomsel,neutral
telkomsel,aryynv19,mention,0,twitter,Telkomsel,neutral
telkomsel,asa_a06,mention,0,twitter,Telkomsel,neutral
telkomsel,asaazhaa,mention,0,twitter,Telkomsel,neutral
telkomsel,asabiqulhimam,mention,0,twitter,Telkomsel,neutral
telkomsel,asaharap,mention,0,twitter,Telkomsel,neutral
telkomsel,asahi1920,mention,0,twitter,Telkomsel,neutral
telkomsel,asahikunv,mention,0,twitter,Telkomsel,neutral
telkomsel,asahishiteru,mention,0,twitter,Telkomsel,neutral
telkomsel,asakureng,mention,0,twitter,Telkomsel,neutral
telkomsel,asamermaidimut,mention,0,twitter,Telkomsel,neutral
telkomsel,asampartai,mention,0,twitter,Telkomsel,neutral
telkomsel,asarhumanity,mention,0,twitter,Telkomsel,neutral
telkomsel,asbunism_,mention,0,twitter,Telkomsel,neutral
telkomsel,asdfghj78413838,mention,0,twitter,Telkomsel,neutral
telkomsel,asdfhjklllv11,mention,0,twitter,Telkomsel,neutral
telkomsel,asdfullsun,mention,0,twitter,Telkomsel,neutral
telkomsel,asekarrrrr,mention,0,twitter,Telkomsel,neutral
telkomsel,asephidiru,mention,0,twitter,Telkomsel,neutral
telkomsel,asephidyt_,mention,0,twitter,Telkomsel,neutral
telkomsel,asephutan,mention,0,twitter,Telkomsel,neutral
telkomsel,aseppage,mention,0,twitter,Telkomsel,neutral
telkomsel,aseptiaw,mention,0,twitter,Telkomsel,neutral
telkomsel,asepwulung69,mention,0,twitter,Telkomsel,neutral
telkomsel,aseroruu,mention,0,twitter,Telkomsel,neutral
telkomsel,asfan_warah,mention,0,twitter,Telkomsel,neutral
telkomsel,ashafi9930,mention,0,twitter,Telkomsel,neutral
telkomsel,ashecone,mention,0,twitter,Telkomsel,neutral
telkomsel,ashryver34,mention,0,twitter,Telkomsel,neutral
telkomsel,ashuri_doa89895,mention,0,twitter,Telkomsel,neutral
telkomsel,asiilleee,mention,0,twitter,Telkomsel,neutral
telkomsel,asiyamaumatcha,mention,0,twitter,Telkomsel,neutral
telkomsel,asjtn2,mention,0,twitter,Telkomsel,neutral
telkomsel,ask_axis,mention,0,twitter,Telkomsel,neutral
telkomsel,askartu,mention,0,twitter,Telkomsel,neutral
telkomsel,asklepiosjing,mention,0,twitter,Telkomsel,neutral
telkomsel,asklopp,mention,0,twitter,Telkomsel,neutral
telkomsel,askmdfr,mention,0,twitter,Telkomsel,neutral
telkomsel,asknoansw,mention,0,twitter,Telkomsel,neutral
telkomsel,askpermitfirst,mention,0,twitter,Telkomsel,neutral
telkomsel,asliindodisini,mention,0,twitter,Telkomsel,neutral
telkomsel,aslinyacahaya,mention,0,twitter,Telkomsel,neutral
telkomsel,asosiasi_korupt,mention,0,twitter,Telkomsel,neutral
telkomsel,asriprad,mention,0,twitter,Telkomsel,neutral
telkomsel,asristywt,mention,0,twitter,Telkomsel,neutral
telkomsel,assidhqy17,mention,0,twitter,Telkomsel,neutral
telkomsel,assomully121269,mention,0,twitter,Telkomsel,neutral
telkomsel,assummwin,mention,0,twitter,Telkomsel,neutral
telkomsel,astaghfirullahz,mention,0,twitter,Telkomsel,neutral
telkomsel,asteriastrea,mention,0,twitter,Telkomsel,neutral
telkomsel,astikharisma,mention,0,twitter,Telkomsel,neutral
telkomsel,astralevz,mention,0,twitter,Telkomsel,neutral
telkomsel,astridwidyap,mention,0,twitter,Telkomsel,neutral
telkomsel,astrobo0y,mention,0,twitter,Telkomsel,neutral
telkomsel,astroboooyyyy,mention,0,twitter,Telkomsel,neutral
telkomsel,astruyy,mention,0,twitter,Telkomsel,neutral
telkomsel,astu_tii,mention,0,twitter,Telkomsel,neutral
telkomsel,astxrrism,mention,0,twitter,Telkomsel,neutral
telkomsel,asu_yono,mention,0,twitter,Telkomsel,neutral
telkomsel,asurararay,mention,0,twitter,Telkomsel,neutral
telkomsel,asxceasa,mention,0,twitter,Telkomsel,neutral
telkomsel,asy01261105,mention,0,twitter,Telkomsel,neutral
telkomsel,asyakeys,mention,0,twitter,Telkomsel,neutral
telkomsel,asyraafaribi,mention,0,twitter,Telkomsel,neutral
telkomsel,asyukr,mention,0,twitter,Telkomsel,neutral
telkomsel,asyzbc,mention,0,twitter,Telkomsel,neutral
telkomsel,at__3z,mention,0,twitter,Telkomsel,neutral
telkomsel,atand707058,mention,0,twitter,Telkomsel,neutral
telkomsel,ataraxisoul,mention,0,twitter,Telkomsel,neutral
telkomsel,atdeluney,mention,0,twitter,Telkomsel,neutral
telkomsel,atdushback,mention,0,twitter,Telkomsel,neutral
telkomsel,athabell1,mention,0,twitter,Telkomsel,neutral
telkomsel,athdiask,mention,0,twitter,Telkomsel,neutral
telkomsel,athemzy,mention,0,twitter,Telkomsel,neutral
telkomsel,athgatan,mention,0,twitter,Telkomsel,neutral
telkomsel,athyrfhn,mention,0,twitter,Telkomsel,neutral
telkomsel,atiekardiyanti,mention,0,twitter,Telkomsel,neutral
telkomsel,atisakurano,mention,0,twitter,Telkomsel,neutral
telkomsel,atitwid,mention,0,twitter,Telkomsel,neutral
telkomsel,atkhomaeni,mention,0,twitter,Telkomsel,neutral
telkomsel,atlina11,mention,0,twitter,Telkomsel,neutral
telkomsel,atma_putrajaya,mention,0,twitter,Telkomsel,neutral
telkomsel,atmonimous,mention,0,twitter,Telkomsel,neutral
telkomsel,atnanuns,mention,0,twitter,Telkomsel,neutral
telkomsel,atstartown,mention,0,twitter,Telkomsel,neutral
telkomsel,atsuy4a,mention,0,twitter,Telkomsel,neutral
telkomsel,atuuyyy____,mention,0,twitter,Telkomsel,neutral
telkomsel,aubergins,mention,0,twitter,Telkomsel,neutral
telkomsel,audahhtrsrh,mention,0,twitter,Telkomsel,neutral
telkomsel,audikukus,mention,0,twitter,Telkomsel,neutral
telkomsel,audriineyza,mention,0,twitter,Telkomsel,neutral
telkomsel,aufaadicky,mention,0,twitter,Telkomsel,neutral
telkomsel,augesaple,mention,0,twitter,Telkomsel,neutral
telkomsel,augiuno,mention,0,twitter,Telkomsel,neutral
telkomsel,aul22__,mention,0,twitter,Telkomsel,neutral
telkomsel,auliaharti25754,mention,0,twitter,Telkomsel,neutral
telkomsel,auliara13372656,mention,0,twitter,Telkomsel,neutral
telkomsel,aulioo2,mention,0,twitter,Telkomsel,neutral
telkomsel,aulitaesik,mention,0,twitter,Telkomsel,neutral
telkomsel,auloey_,mention,0,twitter,Telkomsel,neutral
telkomsel,aululakehlan,mention,0,twitter,Telkomsel,neutral
telkomsel,aumibgst,mention,0,twitter,Telkomsel,neutral
telkomsel,auntie_zuhdiyah,mention,0,twitter,Telkomsel,neutral
telkomsel,aurawidadatusy,mention,0,twitter,Telkomsel,neutral
telkomsel,aurdorable,mention,0,twitter,Telkomsel,neutral
telkomsel,aureliuluo,mention,0,twitter,Telkomsel,neutral
telkomsel,aureusssss,mention,0,twitter,Telkomsel,neutral
telkomsel,auroraaether_,mention,0,twitter,Telkomsel,neutral
telkomsel,auroraawrrr,mention,0,twitter,Telkomsel,neutral
telkomsel,auroratransport,mention,0,twitter,Telkomsel,neutral
telkomsel,aurumnf_,mention,0,twitter,Telkomsel,neutral
telkomsel,aurumviz,mention,0,twitter,Telkomsel,neutral
telkomsel,auteurjake,mention,0,twitter,Telkomsel,neutral
telkomsel,auth0phile,mention,0,twitter,Telkomsel,neutral
telkomsel,autophileuser,mention,0,twitter,Telkomsel,neutral
telkomsel,autumn828379,mention,0,twitter,Telkomsel,neutral
telkomsel,autumnaddict3,mention,0,twitter,Telkomsel,neutral
telkomsel,autumngalleaves,mention,0,twitter,Telkomsel,neutral
telkomsel,auwxyz,mention,0,twitter,Telkomsel,neutral
telkomsel,auzangogreen,mention,0,twitter,Telkomsel,neutral
telkomsel,avataroren,mention,0,twitter,Telkomsel,neutral
telkomsel,avatarrangg,mention,0,twitter,Telkomsel,neutral
telkomsel,avatrabbitry,mention,0,twitter,Telkomsel,neutral
telkomsel,ave_xxxxxx,mention,0,twitter,Telkomsel,neutral
telkomsel,aveecalypse,mention,0,twitter,Telkomsel,neutral
telkomsel,aveffel,mention,0,twitter,Telkomsel,neutral
telkomsel,avenrajekta,mention,0,twitter,Telkomsel,neutral
telkomsel,avenxurine,mention,0,twitter,Telkomsel,neutral
telkomsel,averejaehyun,mention,0,twitter,Telkomsel,neutral
telkomsel,averhocarambola,mention,0,twitter,Telkomsel,neutral
telkomsel,averykindghost,mention,0,twitter,Telkomsel,neutral
telkomsel,avielsaa,mention,0,twitter,Telkomsel,neutral
telkomsel,avinoktvn,mention,0,twitter,Telkomsel,neutral
telkomsel,aviorys,mention,0,twitter,Telkomsel,neutral
telkomsel,aviothic13,mention,0,twitter,Telkomsel,neutral
telkomsel,avirowillbeglow,mention,0,twitter,Telkomsel,neutral
telkomsel,avivadriel,mention,0,twitter,Telkomsel,neutral
telkomsel,avizenazen86,mention,0,twitter,Telkomsel,neutral
telkomsel,avnirwn58818,mention,0,twitter,Telkomsel,neutral
telkomsel,avocadoaffogat0,mention,0,twitter,Telkomsel,neutral
telkomsel,avocadolivecery,mention,0,twitter,Telkomsel,neutral
telkomsel,avocarosie,mention,0,twitter,Telkomsel,positive
telkomsel,avoches,mention,0,twitter,Telkomsel,neutral
telkomsel,avocix,mention,0,twitter,Telkomsel,neutral
telkomsel,avocoast,mention,0,twitter,Telkomsel,neutral
telkomsel,avramlasnik,mention,0,twitter,Telkomsel,neutral
telkomsel,avreyaguzellana,mention,0,twitter,Telkomsel,neutral
telkomsel,avssdfghjkl,mention,0,twitter,Telkomsel,neutral
telkomsel,aw4nnn,mention,0,twitter,Telkomsel,neutral
telkomsel,awala_38,mention,0,twitter,Telkomsel,neutral
telkomsel,awasadameng,mention,0,twitter,Telkomsel,neutral
telkomsel,awascecegalak,mention,0,twitter,Telkomsel,neutral
telkomsel,awaskegocekk,mention,0,twitter,Telkomsel,neutral
telkomsel,awdreiviy,mention,0,twitter,Telkomsel,neutral
telkomsel,awfultunne,mention,0,twitter,Telkomsel,neutral
telkomsel,awitchehehe,mention,0,twitter,Telkomsel,neutral
telkomsel,awjesome,mention,0,twitter,Telkomsel,neutral
telkomsel,awkinggg,mention,0,twitter,Telkomsel,neutral
telkomsel,awkwim,mention,0,twitter,Telkomsel,neutral
telkomsel,awlestari,mention,0,twitter,Telkomsel,neutral
telkomsel,awmbitions,mention,0,twitter,Telkomsel,neutral
telkomsel,awreena,mention,0,twitter,Telkomsel,neutral
telkomsel,awsemmm,mention,0,twitter,Telkomsel,neutral
telkomsel,awso__,mention,0,twitter,Telkomsel,neutral
telkomsel,awwzel,mention,0,twitter,Telkomsel,neutral
telkomsel,axcmei,mention,0,twitter,Telkomsel,neutral
telkomsel,axelaxiata,mention,0,twitter,Telkomsel,neutral
telkomsel,axelchristine,mention,0,twitter,Telkomsel,neutral
telkomsel,axelpaws,mention,0,twitter,Telkomsel,neutral
telkomsel,axisgsm,mention,0,twitter,Telkomsel,neutral
telkomsel,axlobxbxyoia,mention,0,twitter,Telkomsel,neutral
telkomsel,axmattu,mention,0,twitter,Telkomsel,neutral
telkomsel,axxjjae,mention,0,twitter,Telkomsel,neutral
telkomsel,ayah__bul,mention,0,twitter,Telkomsel,neutral
telkomsel,ayainajaa,mention,0,twitter,Telkomsel,neutral
telkomsel,ayaindomie,mention,0,twitter,Telkomsel,neutral
telkomsel,ayakaddict,mention,0,twitter,Telkomsel,neutral
telkomsel,ayamcabaigaramm,mention,0,twitter,Telkomsel,neutral
telkomsel,ayamdrowning,mention,0,twitter,Telkomsel,neutral
telkomsel,ayamkatecebol,mention,0,twitter,Telkomsel,neutral
telkomsel,ayamkuaci,mention,0,twitter,Telkomsel,neutral
telkomsel,ayamyam13,mention,0,twitter,Telkomsel,neutral
telkomsel,ayangshiqi,mention,0,twitter,Telkomsel,neutral
telkomsel,ayangyunho,mention,0,twitter,Telkomsel,neutral
telkomsel,ayankqml,mention,0,twitter,Telkomsel,neutral
telkomsel,ayanokoujiwell,mention,0,twitter,Telkomsel,neutral
telkomsel,ayara_ayara0222,mention,0,twitter,Telkomsel,neutral
telkomsel,ayayayaida,mention,0,twitter,Telkomsel,neutral
telkomsel,aychista,mention,0,twitter,Telkomsel,neutral
telkomsel,aydani69,mention,0,twitter,Telkomsel,neutral
telkomsel,ayhalala12,mention,0,twitter,Telkomsel,neutral
telkomsel,ayhannawa,mention,0,twitter,Telkomsel,neutral
telkomsel,ayiianae,mention,0,twitter,Telkomsel,neutral
telkomsel,ayijuf,mention,0,twitter,Telkomsel,neutral
telkomsel,ayilfcknrockstr,mention,0,twitter,Telkomsel,neutral
telkomsel,ayinarchives,mention,0,twitter,Telkomsel,neutral
telkomsel,ayindaay,mention,0,twitter,Telkomsel,neutral
telkomsel,ayinnkecil,mention,0,twitter,Telkomsel,neutral
telkomsel,ayladhimi3,mention,0,twitter,Telkomsel,neutral
telkomsel,ayliiiiiinnnnn_,mention,0,twitter,Telkomsel,neutral
telkomsel,aynvd,mention,0,twitter,Telkomsel,neutral
telkomsel,ayo_sugaaaa,mention,0,twitter,Telkomsel,neutral
telkomsel,ayosalaman,mention,0,twitter,Telkomsel,neutral
telkomsel,aysforay,mention,0,twitter,Telkomsel,neutral
telkomsel,aysibucin,mention,0,twitter,Telkomsel,neutral
telkomsel,aytriloka,mention,0,twitter,Telkomsel,neutral
telkomsel,ayudwia,mention,0,twitter,Telkomsel,neutral
telkomsel,ayukaidah,mention,0,twitter,Telkomsel,neutral
telkomsel,ayuniryz,mention,0,twitter,Telkomsel,neutral
telkomsel,ayurhyw,mention,0,twitter,Telkomsel,neutral
telkomsel,ayusetibud,mention,0,twitter,Telkomsel,neutral
telkomsel,ayyamonica,mention,0,twitter,Telkomsel,neutral
telkomsel,ayyitsiwa,mention,0,twitter,Telkomsel,neutral
telkomsel,az_tagfirullahh,mention,0,twitter,Telkomsel,neutral
telkomsel,aza_pov,mention,0,twitter,Telkomsel,neutral
telkomsel,azadisiniii,mention,0,twitter,Telkomsel,neutral
telkomsel,azahhh_,mention,0,twitter,Telkomsel,neutral
telkomsel,azaleaforu,mention,0,twitter,Telkomsel,neutral
telkomsel,azcaryn2,mention,0,twitter,Telkomsel,neutral
telkomsel,azckuriel,mention,0,twitter,Telkomsel,neutral
telkomsel,azcountant,mention,0,twitter,Telkomsel,neutral
telkomsel,azeyfineshyt,mention,0,twitter,Telkomsel,neutral
telkomsel,azhlbd,mention,0,twitter,Telkomsel,neutral
telkomsel,azielheri,mention,0,twitter,Telkomsel,neutral
telkomsel,azir6688,mention,0,twitter,Telkomsel,neutral
telkomsel,azis_faizal_,mention,0,twitter,Telkomsel,neutral
telkomsel,azizmustofa,mention,0,twitter,Telkomsel,neutral
telkomsel,aziznugroho,mention,0,twitter,Telkomsel,neutral
telkomsel,azizsetyop,mention,0,twitter,Telkomsel,neutral
telkomsel,azkaacaaa,mention,0,twitter,Telkomsel,neutral
telkomsel,azkacahaya8366,mention,0,twitter,Telkomsel,neutral
telkomsel,azkiakiul,mention,0,twitter,Telkomsel,neutral
telkomsel,azkrrt,mention,0,twitter,Telkomsel,neutral
telkomsel,azmi1996516,mention,0,twitter,Telkomsel,neutral
telkomsel,azollapinnata_,mention,0,twitter,Telkomsel,neutral
telkomsel,azrahce,mention,0,twitter,Telkomsel,neutral
telkomsel,azrilsyah100,mention,0,twitter,Telkomsel,neutral
