source,target,relationship,followers,platform
anggigegeh,@indihomecare,mention,0,twitter
ymzkyri,@indihome,mention,0,twitter
indihome,@immermaid__,mention,0,twitter
indihome,@twsnoonaa,mention,0,twitter
aishwabaha2022,@marxzzz04,mention,0,twitter
sera_tatsumi,@awaasaurus,mention,0,twitter
tersarahsaya,@indihome,mention,0,twitter
indihome,@mausejuta,mention,0,twitter
maskedgaby1,@zakifebiyanto,mention,0,twitter
maskedgaby1,@kangscroll,mention,0,twitter
maskedgaby1,@qrivasi,mention,0,twitter
indihome,@zammysixx,mention,0,twitter
indihome,@trerjun,mention,0,twitter
indihome,@kyoto_kiranami,mention,0,twitter
grok,@_vinanditaa,mention,0,twitter
kyoto_kiranami,@dejitang,mention,0,twitter
zammysixx,@indihome,mention,0,twitter
indihome,@skl100600,mention,0,twitter
athika_indra,@indihome,mention,0,twitter
leonakasipit,@indihomecare,mention,0,twitter
leonakasipit,@indihome,mention,0,twitter
indihome,@xx2199xx,mention,0,twitter
yudhistira98614,@indihome,mention,0,twitter
indihome,@sikemiay,mention,0,twitter
indihome,@xyzjnnnn_,mention,0,twitter
rajaramadhya,@rajaramadhya,mention,0,twitter
nova723342,@asepseblak,mention,0,twitter
nova723342,@bahtiaryusucup,mention,0,twitter
nova723342,@indosfc,mention,0,twitter
mirvangucha,@indihome,mention,0,twitter
mirvangucha,@rsmnggptr,mention,0,twitter
revandanuarta33,@masss_indihome,mention,0,twitter
revandanuarta33,@bahtiaryusucup,mention,0,twitter
revandanuarta33,@indosfc,mention,0,twitter
afamin_,@indihome,mention,0,twitter
indihome,@zainalabdee,mention,0,twitter
indihome,@jengurlll_,mention,0,twitter
indihome,@haruvvoo,mention,0,twitter
masjoooooooo,@indihome,mention,0,twitter
kittendfuzz,@miikoula,mention,0,twitter
sikemiay,@indihome,mention,0,twitter
telkomsel,@hey___diiblee,mention,0,twitter
hey___diiblee,@telkomsel,mention,0,twitter
hey___diiblee,@indihomecare,mention,0,twitter
praditakim,@indihomecare,mention,0,twitter
pwettyzz,@indihome,mention,0,twitter
ourigl,@dynmc79,mention,0,twitter
ourigl,@dambi_vlrt,mention,0,twitter
indihome,@sunchiesz,mention,0,twitter
indihome,@fuckitweballer,mention,0,twitter
xx2199xx,@indihome,mention,0,twitter
indihome,@god_of_tides,mention,0,twitter
dynmc79,@ourigl,mention,0,twitter
dynmc79,@dambi_vlrt,mention,0,twitter
dynmc79,@indihome,mention,0,twitter
alungzii,@masss_indihome,mention,0,twitter
alungzii,@asepseblak,mention,0,twitter
alungzii,@bahtiaryusucup,mention,0,twitter
alungzii,@indosfc,mention,0,twitter
alrput,@indihome,mention,0,twitter
hzelnudz,@indihome,mention,0,twitter
sikemiay,@indihomecare,mention,0,twitter
kooopies,@indihome,mention,0,twitter
soullesswin_,@indihome,mention,0,twitter
djwadngrt,@indihome,mention,0,twitter
ouwitt___,@masss_indihome,mention,0,twitter
ouwitt___,@asepseblak,mention,0,twitter
ouwitt___,@bahtiaryusucup,mention,0,twitter
ouwitt___,@indosfc,mention,0,twitter
reksaa4369,@indihome,mention,0,twitter
rizal_septyan,@rancequiller,mention,0,twitter
rizal_septyan,@aayuvshine,mention,0,twitter
sawathecup,@indihome,mention,0,twitter
kunixuzushi,@indihome,mention,0,twitter
indihome,@sawathecup,mention,0,twitter
indihome,@renita_renren,mention,0,twitter
indihome,@lwnalle,mention,0,twitter
sawathecup,@indihomecare,mention,0,twitter
renita_renren,@rendyridwan,mention,0,twitter
renita_renren,@indihomecare,mention,0,twitter
lalaladsmm,@indihome,mention,0,twitter
anxinaphrodite,@indihome,mention,0,twitter
anxinaphrodite,@indihomecare,mention,0,twitter
anxinophile,@indihome,mention,0,twitter
anxinophile,@indihomecare,mention,0,twitter
skl100600,@indihomecare,mention,0,twitter
skl100600,@indihome,mention,0,twitter
haectic,@indihome,mention,0,twitter
clumsylittle223,@indihome,mention,0,twitter
luneternal,@skysfira,mention,0,twitter
luneternal,@indihome,mention,0,twitter
f4timloveuu,@indihome,mention,0,twitter
skysfira,@luneternal,mention,0,twitter
skysfira,@indihome,mention,0,twitter
indihome,@haectic,mention,0,twitter
toppokichuchu,@indihomecare,mention,0,twitter
toppokichuchu,@indihome,mention,0,twitter
mausejuta,@indihome,mention,0,twitter
indihome,@abang__abangan,mention,0,twitter
checkcet,@indihome,mention,0,twitter
farhandewa67788,@indihome,mention,0,twitter
indihome,@mochiiboojaemin,mention,0,twitter
bayyyyyyyyyyu,@indihome,mention,0,twitter
markyasoul,@indihome,mention,0,twitter
melodi5758,@indihomecare,mention,0,twitter
indihome,@baellatriex,mention,0,twitter
mochiiboojaemin,@indihomecare,mention,0,twitter
telkomsel,@avirowillbeglow,mention,0,twitter
indihome,@neverdland,mention,0,twitter
indihome,@jejeje963669,mention,0,twitter
indihome,@uls____,mention,0,twitter
indihome,@raassalt,mention,0,twitter
uls____,@indihome,mention,0,twitter
indihome,@jjazzvam,mention,0,twitter
neverdland,@indihomecare,mention,0,twitter
indihome,@nikilos54193234,mention,0,twitter
twsnoonaa,@indihome,mention,0,twitter
indihome,@burnthegoddess,mention,0,twitter
indihome,@vvntae30,mention,0,twitter
haectic,@indihomecare,mention,0,twitter
indihome,@daeuntak,mention,0,twitter
indihome,@janicepages,mention,0,twitter
indihome,@naaafffffff,mention,0,twitter
indihome,@huruf_kecil_n,mention,0,twitter
indihome,@15012001xx,mention,0,twitter
nanadongdoong,@indihome,mention,0,twitter
nanadongdoong,@indihomecare,mention,0,twitter
pampaaammmm,@indihome,mention,0,twitter
titaaxa,@indihome,mention,0,twitter
burnthegoddess,@indihomecare,mention,0,twitter
makronipapeda,@indihome,mention,0,twitter
indihome,@jjenoollvee,mention,0,twitter
jmjellycheeks,@indihome,mention,0,twitter
burnthegoddess,@chloryintanm,mention,0,twitter
indihome,@makronipapeda,mention,0,twitter
indihome,@jixaiurs,mention,0,twitter
indihome,@monokurobii,mention,0,twitter
jixaiurs,@indihomecare,mention,0,twitter
indihome,@rxxkesh1tpost,mention,0,twitter
nr_opex,@indihome,mention,0,twitter
indihome,@hayyuamlna_,mention,0,twitter
xyzjnnnn_,@indihome,mention,0,twitter
yaeamiko,@indihome,mention,0,twitter
welinjo,@inipadils,mention,0,twitter
imaginaryray,@indihome,mention,0,twitter
imaginaryray,@vidio,mention,0,twitter
y0un9berry,@indihome,mention,0,twitter
g4c0an,@andyhusky666,mention,0,twitter
telkomsel,@milkycandie,mention,0,twitter
muflihhaziz,@mytelkomselapp,mention,0,twitter
muflihhaziz,@telkomsel,mention,0,twitter
indihome,@bucinjeffrey,mention,0,twitter
indihome,@megumicin,mention,0,twitter
jjenoollvee,@indihome,mention,0,twitter
bucinjeffrey,@indihomecare,mention,0,twitter
chocopeanut1112,@indihomecare,mention,0,twitter
rapezseed,@indihomecare,mention,0,twitter
aksarafaura,@indihome,mention,0,twitter
hecanlvv,@_gsaoru,mention,0,twitter
dekavegrl,@indihome,mention,0,twitter
sickutster,@indihomecare,mention,0,twitter
sickutster,@indihome,mention,0,twitter
titaaxa,@itsrainyblue_,mention,0,twitter
indihome,@ambajoo3,mention,0,twitter
indihome,@ftchurr,mention,0,twitter
indihome,@mylocation4uu,mention,0,twitter
tekukukur,@indihome,mention,0,twitter
nurmanfauzi,@indihome,mention,0,twitter
_gsaoru,@indihome,mention,0,twitter
indihome,@folklcore,mention,0,twitter
itsrainyblue_,@titaaxa,mention,0,twitter
itsrainyblue_,@indihome,mention,0,twitter
dumpiesdead,@indihome,mention,0,twitter
grok,@sofianhadl,mention,0,twitter
umanyaicung,@indihome,mention,0,twitter
antariksakita,@indihome,mention,0,twitter
indihome,@titaaxa,mention,0,twitter
ambajoo3,@indihome,mention,0,twitter
ambajoo3,@ftchurr,mention,0,twitter
mylocation4uu,@indihome,mention,0,twitter
mylocation4uu,@indihomecare,mention,0,twitter
nangkeq,@bondol123456,mention,0,twitter
nangkeq,@indihome,mention,0,twitter
indihome,@protein45,mention,0,twitter
indihome,@kyx88006484,mention,0,twitter
indihome,@notyourandys,mention,0,twitter
helxowyexlow,@indihome,mention,0,twitter
vancityandys,@indihomecare,mention,0,twitter
lianzogm,@topanadtram,mention,0,twitter
lianzogm,@indihome,mention,0,twitter
asepseblak,@masss_indihome,mention,0,twitter
asepseblak,@bahtiaryusucup,mention,0,twitter
asepseblak,@indosfc,mention,0,twitter
sopbuncis88,@indihomecare,mention,0,twitter
protein45,@indihome,mention,0,twitter
indihome,@qoniqoniqonita,mention,0,twitter
kevinadns,@indihome,mention,0,twitter
indihome,@skysfira,mention,0,twitter
h33nopemtc49961,@wil_robinvander,mention,0,twitter
h33nopemtc49961,@indihome,mention,0,twitter
skysfira,@indihomecare,mention,0,twitter
indihome,@bacaan_moonie,mention,0,twitter
gunas_,@indihome,mention,0,twitter
rifatmars,@indihome,mention,0,twitter
indihome,@rifatmars,mention,0,twitter
achkermant,@indihomecare,mention,0,twitter
bacaan_moonie,@indihomecare,mention,0,twitter
bacaan_moonie,@indihome,mention,0,twitter
indihome,@nonachubbss,mention,0,twitter
bechived,@indihome,mention,0,twitter
rizkiraharjo_,@indihome,mention,0,twitter
nonachubbss,@indihomecare,mention,0,twitter
nonachubbss,@indihome,mention,0,twitter
ensivo,@indihomecare,mention,0,twitter
indihome,@tehanget2000,mention,0,twitter
indihome,@agilsyarial,mention,0,twitter
luckytataa,@indihome,mention,0,twitter
dinaries,@indihome,mention,0,twitter
indihome,@soobwinns,mention,0,twitter
indihome,@dinaries,mention,0,twitter
indihome,@luckytataa,mention,0,twitter
topanadtram,@indihome,mention,0,twitter
_iniipann,@indihome,mention,0,twitter
lianzogm,@bigkingxbt,mention,0,twitter
lianzogm,@indihomecare,mention,0,twitter
bangiriri,@indihomecare,mention,0,twitter
indihome,@nen_nniiii,mention,0,twitter
indihome,@hwannie998,mention,0,twitter
ch0uetteblanche,@indihome,mention,0,twitter
wisnuuuadji,@masss_indihome,mention,0,twitter
wisnuuuadji,@bahtiaryusucup,mention,0,twitter
wisnuuuadji,@indosfc,mention,0,twitter
aulovyou2,@indihome,mention,0,twitter
firman_firhad,@telkomsel,mention,0,twitter
firman_firhad,@indihomecare,mention,0,twitter
indihome,@igondrong,mention,0,twitter
vousmevoeaj,@indihome,mention,0,twitter
ricky_pramudya,@indihomecare,mention,0,twitter
indihome,@bcucian36197,mention,0,twitter
itsfod47nce,@wicaksanasinii,mention,0,twitter
gojekdriverjkt,@tenesa_telkom,mention,0,twitter
telkomsel,@ryven55,mention,0,twitter
indihome,@shereniams,mention,0,twitter
selselmati,@indihome,mention,0,twitter
indihome,@jujurgueakuin,mention,0,twitter
saaskiams,@indihome,mention,0,twitter
telkomsel,@ella_vernakila,mention,0,twitter
vivizkiss,@indihome,mention,0,twitter
indihome,@vivizkiss,mention,0,twitter
indihome,@lowkiwey,mention,0,twitter
rrrrrrrrr777888,@indihome,mention,0,twitter
watermelom_arkl,@thehehe20,mention,0,twitter
indihome,@randifajar_,mention,0,twitter
igondrong,@indihomecare,mention,0,twitter
ella_vernakila,@rezisuzukawa,mention,0,twitter
telkomsel,@firman_firhad,mention,0,twitter
indihome,@loveidovie,mention,0,twitter
watermelom_arkl,@shintahawa,mention,0,twitter
randifajar_,@indihome,mention,0,twitter
watermelom_arkl,@ferindra,mention,0,twitter
watermelom_arkl,@biznethome,mention,0,twitter
watermelom_arkl,@indihomecare,mention,0,twitter
nagakoneenk,@kthrealfairy,mention,0,twitter
indihome,@brlnzf,mention,0,twitter
watermelom_arkl,@indihomejtd,mention,0,twitter
brlnzf,@indihome,mention,0,twitter
brlnzf,@indihomecare,mention,0,twitter
haiiigyu,@indihome,mention,0,twitter
butatabii,@indihome,mention,0,twitter
qoniqoniqonita,@tegalfess,mention,0,twitter
poemouri,@floverouse,mention,0,twitter
poemouri,@kpk_ri,mention,0,twitter
poemouri,@ojkindonesia,mention,0,twitter
poemouri,@sinarmas_land,mention,0,twitter
poemouri,@axisgsm,mention,0,twitter
poemouri,@indosatim3,mention,0,twitter
poemouri,@halobca,mention,0,twitter
poemouri,@telkomsel,mention,0,twitter
poemouri,@indihomecare,mention,0,twitter
poemouri,@somethinc4u,mention,0,twitter
poemouri,@skingameofc,mention,0,twitter
poemouri,@jeffbezos,mention,0,twitter
indihome,@happyselaluya,mention,0,twitter
rikoanggih,@indihome,mention,0,twitter
balnongi,@indihome,mention,0,twitter
indihome,@kukerukeee,mention,0,twitter
amaonster,@wildfloowerrr,mention,0,twitter
fiezvs,@indihome,mention,0,twitter
kukerukeee,@indihome,mention,0,twitter
vivizkiss,@indihomecare,mention,0,twitter
stardusthou,@indihome,mention,0,twitter
calcolepsy,@indihome,mention,0,twitter
bruhl0ading,@indihome,mention,0,twitter
indihome,@rrrrrrrrr777888,mention,0,twitter
happyselaluya,@indihome,mention,0,twitter
bcucian36197,@indihome,mention,0,twitter
pepensss_,@indihome,mention,0,twitter
gu_staiz,@happyselaluya,mention,0,twitter
lawjefta,@indihome,mention,0,twitter
ddaengzdaeng,@indihome,mention,0,twitter
indihome,@gu_staiz,mention,0,twitter
indihome,@fouzmebyan,mention,0,twitter
fullofblessin,@indihome,mention,0,twitter
turttlehone,@indihome,mention,0,twitter
huruf_kecil_n,@indihome,mention,0,twitter
shintahawa,@indihome,mention,0,twitter
duskintheblue,@indihome,mention,0,twitter
hotties1810,@biypen,mention,0,twitter
hotties1810,@jvrabgl,mention,0,twitter
hotties1810,@indihomecare,mention,0,twitter
hotties1810,@indihome,mention,0,twitter
skyrusaddict,@indihomecare,mention,0,twitter
indihome,@andysuherman19,mention,0,twitter
indihome,@jjfeed_1423,mention,0,twitter
hiloffyu,@indihome,mention,0,twitter
indihome,@hiloffyu,mention,0,twitter
telkomsel,@myflorynn,mention,0,twitter
myflorynn,@telkomsel,mention,0,twitter
myflorynn,@indihome,mention,0,twitter
indihome,@hnyrrrr,mention,0,twitter
happyselaluya,@gu_staiz,mention,0,twitter
fouzmebyan,@indihome,mention,0,twitter
indihome,@ziwchan,mention,0,twitter
onrainydays915,@indihome,mention,0,twitter
wisnucuu,@indihome,mention,0,twitter
indihome,@shintahawa,mention,0,twitter
grok,@padielaqila,mention,0,twitter
grok,@benediktusbay,mention,0,twitter
padielaqila,@grok,mention,0,twitter
padielaqila,@benediktusbay,mention,0,twitter
sxnnydriftz,@indihome,mention,0,twitter
sourstobelly,@tegalfess,mention,0,twitter
hnyrrrr,@tegalfess,mention,0,twitter
bitterluv_,@indihome,mention,0,twitter
tyarrll,@indihome,mention,0,twitter
adeliaa36621419,@indihome,mention,0,twitter
indihome,@jjeniverseu,mention,0,twitter
roedhystwitt,@indihomekti,mention,0,twitter
bebelaccc21_,@indihome,mention,0,twitter
nyungsepuy,@indihome,mention,0,twitter
telkomsel,@azizsetyop,mention,0,twitter
telkomsel,@bramastr,mention,0,twitter
satriaagung_k,@indihome,mention,0,twitter
shereniams,@indihome,mention,0,twitter
shereniams,@indihomecare,mention,0,twitter
indihome,@kimi_putri,mention,0,twitter
onebills72261,@indihome,mention,0,twitter
indihome,@blossaireia,mention,0,twitter
indihome,@imammauludin_,mention,0,twitter
rsprspx,@indihome,mention,0,twitter
kimi_putri,@indihomecare,mention,0,twitter
blossaireia,@indihomecare,mention,0,twitter
indihome,@thiintiny,mention,0,twitter
indihome,@duskintheblue,mention,0,twitter
indihome,@ub3tter,mention,0,twitter
yoo_dli,@indihome,mention,0,twitter
indihome,@tallashaone,mention,0,twitter
indihome,@bennyrhamdani_,mention,0,twitter
15012001xx,@indihome,mention,0,twitter
__wangpeach,@indihomecare,mention,0,twitter
tallashaone,@indihomecare,mention,0,twitter
trashhsarttrash,@indihomecare,mention,0,twitter
trashhsarttrash,@indihome,mention,0,twitter
trashhsarttrash,@indihomejkt,mention,0,twitter
shuparkle,@indihome,mention,0,twitter
bennyrhamdani_,@indihomecare,mention,0,twitter
onlyyans24k,@indihome,mention,0,twitter
ub3tter,@indihomecare,mention,0,twitter
ub3tter,@indihome,mention,0,twitter
nur_slaludihati,@indihome,mention,0,twitter
ee_nest,@indihome,mention,0,twitter
demureology,@indihome,mention,0,twitter
indihome,@lenkaabi,mention,0,twitter
jkhjsbyj,@indihome,mention,0,twitter
aksalramadhan12,@indihome,mention,0,twitter
mytumatoes,@indihomecare,mention,0,twitter
mytumatoes,@indihome,mention,0,twitter
aksalramadhan12,@indihomecare,mention,0,twitter
ayanaagirlss,@mariorvndra,mention,0,twitter
theunsaidlight,@indihome,mention,0,twitter
dhitayang,@indihome,mention,0,twitter
temporraryn,@indihomecare,mention,0,twitter
indihome,@doelitle,mention,0,twitter
shyaaya,@indihome,mention,0,twitter
septiyanoe,@hiloffyu,mention,0,twitter
septiyanoe,@indihome,mention,0,twitter
baeeemax2,@indihome,mention,0,twitter
siakbary,@indihome,mention,0,twitter
indihome,@tukangnyambat,mention,0,twitter
indihome,@haiiigyu,mention,0,twitter
haewomn,@twshienyu,mention,0,twitter
demazw87,@indihome,mention,0,twitter
sheshalicoded,@indihome,mention,0,twitter
indihome,@refsery,mention,0,twitter
xziyaao,@indihome,mention,0,twitter
biypen,@hotties1810,mention,0,twitter
biypen,@jvrabgl,mention,0,twitter
biypen,@indihomecare,mention,0,twitter
biypen,@indihome,mention,0,twitter
felixsgl1,@ketoprakjatim13,mention,0,twitter
regiahana,@indihome,mention,0,twitter
jusnhwi,@indihome,mention,0,twitter
chemistrails,@indihomecare,mention,0,twitter
svnligh,@indihome,mention,0,twitter
jjeniverseu,@indihomecare,mention,0,twitter
jjeniverseu,@mobilelegendsol,mention,0,twitter
rizalbsh_,@mausejuta,mention,0,twitter
rizalbsh_,@indihome,mention,0,twitter
indihome,@rxujak,mention,0,twitter
indihome,@samidsz,mention,0,twitter
kyx88006484,@indihome,mention,0,twitter
kyx88006484,@isnotryl,mention,0,twitter
grok,@aalpinoo,mention,0,twitter
avvocuddlie,@indihome,mention,0,twitter
kontenbarcelona,@indihome,mention,0,twitter
kontenbarcelona,@indihomecare,mention,0,twitter
ribetamat__,@strxwruby,mention,0,twitter
indihome,@ursidaendelion,mention,0,twitter
indihome,@tempeoreks,mention,0,twitter
indihome,@lalalafyuw,mention,0,twitter
yoursyno_,@ahmad_bellamy,mention,0,twitter
yoursyno_,@indihomecare,mention,0,twitter
yoursyno_,@telkomsel,mention,0,twitter
yoursyno_,@telkomindonesia,mention,0,twitter
yoursyno_,@indihome,mention,0,twitter
fouzmebyan,@indihomecare,mention,0,twitter
d_lrsti,@indihome,mention,0,twitter
intansaraswati_,@gervasiusbayu,mention,0,twitter
intansaraswati_,@komdigi,mention,0,twitter
suhofangirlll,@indihome,mention,0,twitter
suhofangirlll,@indihomecare,mention,0,twitter
strawbekith,@indihome,mention,0,twitter
jangnlupaberdoa,@indihome,mention,0,twitter
indihome,@jangnlupaberdoa,mention,0,twitter
starkxsmasher,@indihome,mention,0,twitter
aoolz,@indihome,mention,0,twitter
aoolz,@indihomecare,mention,0,twitter
indihome,@benediktusbay,mention,0,twitter
veowhite2,@indihome,mention,0,twitter
refsery,@indihome,mention,0,twitter
indihome,@d_agarita,mention,0,twitter
indihome,@kachuusae,mention,0,twitter
indihome,@zombsix,mention,0,twitter
indihome,@phucil03,mention,0,twitter
benediktusbay,@grok,mention,0,twitter
indihome,@beingstarrsss,mention,0,twitter
indihome,@hyedyoon,mention,0,twitter
beingstarrsss,@indihome,mention,0,twitter
byyhoon,@indihome,mention,0,twitter
hyedyoon,@geozwoo,mention,0,twitter
phucil03,@indihome,mention,0,twitter
thiintiny,@indihome,mention,0,twitter
indihome,@sungjingwanteng,mention,0,twitter
telkomsel,@sweetb4byyy,mention,0,twitter
beingstarrsss,@indihomecare,mention,0,twitter
indihome,@rayxxvz,mention,0,twitter
sunsseonyy,@indihome,mention,0,twitter
indihome,@cyxrenee,mention,0,twitter
phucil03,@veowhite2,mention,0,twitter
indihome,@teruyujii1,mention,0,twitter
adeeva_music,@indihome,mention,0,twitter
patarnotstar,@telkomsel,mention,0,twitter
birubiluu,@indihome,mention,0,twitter
baeeemax2,@indihomecare,mention,0,twitter
indihome,@almubarak,mention,0,twitter
masjoooooooo,@kukerukeee,mention,0,twitter
exhit_,@indihomecare,mention,0,twitter
woonagift,@lalaavenderrr,mention,0,twitter
woonagift,@indihome,mention,0,twitter
cilanthrough,@indihome,mention,0,twitter
cilanthrough,@indihomecare,mention,0,twitter
indihome,@kaelpancingg,mention,0,twitter
lichtbachkun1,@telkomsel,mention,0,twitter
rinmourin,@indihomecare,mention,0,twitter
tyongie07,@indihomecare,mention,0,twitter
loveisyoook,@indihome,mention,0,twitter
azizsetyop,@bramastr,mention,0,twitter
azizsetyop,@telkomsel,mention,0,twitter
azizsetyop,@indihome,mention,0,twitter
creaturesh04,@indihome,mention,0,twitter
kaelpancingg,@indihomecare,mention,0,twitter
