source,target,relationship,followers,platform,sentiment,content,time,layanan
hidayatsport,@Zarazaraana,mention,507,twitter,neutral,@Indibizkti PIJAR SEKOLAH   Yuk ikutan @Zill0000 @Zarazaraana @jah_eh_faizhaa_     #indibiz #ciptakanpeluangwujudkanharapan,06/11/2025 18.23.04,IndiBiz
hidayatsport,@jah_eh_faizhaa_,mention,507,twitter,neutral,@Indibizkti PIJAR SEKOLAH   Yuk ikutan @Zill0000 @Zarazaraana @jah_eh_faizhaa_     #indibiz #ciptakanpeluangwujudkanharapan,06/11/2025 18.23.04,IndiBiz
hidayatsport,@Indibizkti,mention,507,twitter,neutral,@Indibizkti PIJAR SEKOLAH   Yuk ikutan @namoqr @freak3112 @sftrdv   #indibiz #ciptakanpeluangwujudkanharapan,06/11/2025 18.22.39,IndiBiz
hidayatsport,@namoqr,mention,507,twitter,neutral,@Indibizkti PIJAR SEKOLAH   Yuk ikutan @namoqr @freak3112 @sftrdv   #indibiz #ciptakanpeluangwujudkanharapan,06/11/2025 18.22.39,IndiBiz
hidayatsport,@freak3112,mention,507,twitter,neutral,@Indibizkti PIJAR SEKOLAH   Yuk ikutan @namoqr @freak3112 @sftrdv   #indibiz #ciptakanpeluangwujudkanharapan,06/11/2025 18.22.39,IndiBiz
hidayatsport,@sftrdv,mention,507,twitter,neutral,@Indibizkti PIJAR SEKOLAH   Yuk ikutan @namoqr @freak3112 @sftrdv   #indibiz #ciptakanpeluangwujudkanharapan,06/11/2025 18.22.39,IndiBiz
hidayatsport,@Indibizkti,mention,507,twitter,neutral,@Indibizkti PIJAR SEKOLAH   Yuk ikutan @namoqr @freak3112 @sftrdv   #indibiz #ciptakanpeluangwujudkanharapan,06/11/2025 18.22.39,IndiBiz
hidayatsport,@namoqr,mention,507,twitter,neutral,@Indibizkti PIJAR SEKOLAH   Yuk ikutan @namoqr @freak3112 @sftrdv   #indibiz #ciptakanpeluangwujudkanharapan,06/11/2025 18.22.39,IndiBiz
hidayatsport,@freak3112,mention,507,twitter,neutral,@Indibizkti PIJAR SEKOLAH   Yuk ikutan @namoqr @freak3112 @sftrdv   #indibiz #ciptakanpeluangwujudkanharapan,06/11/2025 18.22.39,IndiBiz
hidayatsport,@sftrdv,mention,507,twitter,neutral,@Indibizkti PIJAR SEKOLAH   Yuk ikutan @namoqr @freak3112 @sftrdv   #indibiz #ciptakanpeluangwujudkanharapan,06/11/2025 18.22.39,IndiBiz
hidayatsport,@Indibizkti,mention,507,twitter,neutral,@Indibizkti PIJAR SEKOLAH   Yuk ikutan @namoqr @freak3112 @sftrdv   #indibiz #ciptakanpeluangwujudkanharapan,06/11/2025 18.22.39,IndiBiz
hidayatsport,@namoqr,mention,507,twitter,neutral,@Indibizkti PIJAR SEKOLAH   Yuk ikutan @namoqr @freak3112 @sftrdv   #indibiz #ciptakanpeluangwujudkanharapan,06/11/2025 18.22.39,IndiBiz
hidayatsport,@freak3112,mention,507,twitter,neutral,@Indibizkti PIJAR SEKOLAH   Yuk ikutan @namoqr @freak3112 @sftrdv   #indibiz #ciptakanpeluangwujudkanharapan,06/11/2025 18.22.39,IndiBiz
hidayatsport,@sftrdv,mention,507,twitter,neutral,@Indibizkti PIJAR SEKOLAH   Yuk ikutan @namoqr @freak3112 @sftrdv   #indibiz #ciptakanpeluangwujudkanharapan,06/11/2025 18.22.39,IndiBiz
yagadigi,@Indibizkti,mention,417,twitter,neutral,@Indibizkti PIJAR SEKOLAH #indibiz #ciptakanpeluangwujudkanharapan  Yuk ikutan! @anakRamze @ekanandaar @intanagst,06/11/2025 17.09.00,IndiBiz
yagadigi,@anakRamze,mention,417,twitter,neutral,@Indibizkti PIJAR SEKOLAH #indibiz #ciptakanpeluangwujudkanharapan  Yuk ikutan! @anakRamze @ekanandaar @intanagst,06/11/2025 17.09.00,IndiBiz
yagadigi,@ekanandaar,mention,417,twitter,neutral,@Indibizkti PIJAR SEKOLAH #indibiz #ciptakanpeluangwujudkanharapan  Yuk ikutan! @anakRamze @ekanandaar @intanagst,06/11/2025 17.09.00,IndiBiz
yagadigi,@intanagst,mention,417,twitter,neutral,@Indibizkti PIJAR SEKOLAH #indibiz #ciptakanpeluangwujudkanharapan  Yuk ikutan! @anakRamze @ekanandaar @intanagst,06/11/2025 17.09.00,IndiBiz
yagadigi,@Indibizkti,mention,417,twitter,neutral,@Indibizkti PIJAR SEKOLAH #indibiz #ciptakanpeluangwujudkanharapan  Yuk ikutan! @anakRamze @ekanandaar @intanagst,06/11/2025 17.09.00,IndiBiz
yagadigi,@anakRamze,mention,417,twitter,neutral,@Indibizkti PIJAR SEKOLAH #indibiz #ciptakanpeluangwujudkanharapan  Yuk ikutan! @anakRamze @ekanandaar @intanagst,06/11/2025 17.09.00,IndiBiz
yagadigi,@ekanandaar,mention,417,twitter,neutral,@Indibizkti PIJAR SEKOLAH #indibiz #ciptakanpeluangwujudkanharapan  Yuk ikutan! @anakRamze @ekanandaar @intanagst,06/11/2025 17.09.00,IndiBiz
yagadigi,@intanagst,mention,417,twitter,neutral,@Indibizkti PIJAR SEKOLAH #indibiz #ciptakanpeluangwujudkanharapan  Yuk ikutan! @anakRamze @ekanandaar @intanagst,06/11/2025 17.09.00,IndiBiz
yagadigi,@Indibizkti,mention,417,twitter,neutral,@Indibizkti PIJAR SEKOLAH #indibiz #ciptakanpeluangwujudkanharapan  Yuk ikutan! @anakRamze @ekanandaar @intanagst,06/11/2025 17.09.00,IndiBiz
yagadigi,@anakRamze,mention,417,twitter,neutral,@Indibizkti PIJAR SEKOLAH #indibiz #ciptakanpeluangwujudkanharapan  Yuk ikutan! @anakRamze @ekanandaar @intanagst,06/11/2025 17.09.00,IndiBiz
yagadigi,@ekanandaar,mention,417,twitter,neutral,@Indibizkti PIJAR SEKOLAH #indibiz #ciptakanpeluangwujudkanharapan  Yuk ikutan! @anakRamze @ekanandaar @intanagst,06/11/2025 17.09.00,IndiBiz
yagadigi,@intanagst,mention,417,twitter,neutral,@Indibizkti PIJAR SEKOLAH #indibiz #ciptakanpeluangwujudkanharapan  Yuk ikutan! @anakRamze @ekanandaar @intanagst,06/11/2025 17.09.00,IndiBiz
denistwitt3r,@indibiz_borneo,mention,1017,twitter,neutral,"@indibiz_borneo Indibiz Ruko  #Indibiz #IndibizBorneo #IndibizKaltimtara Yuk like, follow, dan ikutan kuis dari @indibiz_borneo  ▪︎ @Y_Vendy  ▪︎ @yulianisa_yn  ▪︎ @FatmaRosyda",06/11/2025 16.07.20,IndiBiz
denistwitt3r,@indibiz_borneo,mention,1017,twitter,neutral,"@indibiz_borneo Indibiz Ruko  #Indibiz #IndibizBorneo #IndibizKaltimtara Yuk like, follow, dan ikutan kuis dari @indibiz_borneo  ▪︎ @Y_Vendy  ▪︎ @yulianisa_yn  ▪︎ @FatmaRosyda",06/11/2025 16.07.20,IndiBiz
denistwitt3r,@Y_Vendy,mention,1017,twitter,neutral,"@indibiz_borneo Indibiz Ruko  #Indibiz #IndibizBorneo #IndibizKaltimtara Yuk like, follow, dan ikutan kuis dari @indibiz_borneo  ▪︎ @Y_Vendy  ▪︎ @yulianisa_yn  ▪︎ @FatmaRosyda",06/11/2025 16.07.20,IndiBiz
denistwitt3r,@yulianisa_yn,mention,1017,twitter,neutral,"@indibiz_borneo Indibiz Ruko  #Indibiz #IndibizBorneo #IndibizKaltimtara Yuk like, follow, dan ikutan kuis dari @indibiz_borneo  ▪︎ @Y_Vendy  ▪︎ @yulianisa_yn  ▪︎ @FatmaRosyda",06/11/2025 16.07.20,IndiBiz
denistwitt3r,@FatmaRosyda,mention,1017,twitter,neutral,"@indibiz_borneo Indibiz Ruko  #Indibiz #IndibizBorneo #IndibizKaltimtara Yuk like, follow, dan ikutan kuis dari @indibiz_borneo  ▪︎ @Y_Vendy  ▪︎ @yulianisa_yn  ▪︎ @FatmaRosyda",06/11/2025 16.07.20,IndiBiz
denistwitt3r,@indibiz_borneo,mention,1017,twitter,neutral,"@indibiz_borneo Indibiz Ruko  #Indibiz #IndibizBorneo #IndibizKaltimtara Yuk like, follow, dan ikutan kuis dari @indibiz_borneo  ▪︎ @Y_Vendy  ▪︎ @yulianisa_yn  ▪︎ @FatmaRosyda",06/11/2025 16.07.20,IndiBiz
denistwitt3r,@indibiz_borneo,mention,1017,twitter,neutral,"@indibiz_borneo Indibiz Ruko  #Indibiz #IndibizBorneo #IndibizKaltimtara Yuk like, follow, dan ikutan kuis dari @indibiz_borneo  ▪︎ @Y_Vendy  ▪︎ @yulianisa_yn  ▪︎ @FatmaRosyda",06/11/2025 16.07.20,IndiBiz
denistwitt3r,@Y_Vendy,mention,1017,twitter,neutral,"@indibiz_borneo Indibiz Ruko  #Indibiz #IndibizBorneo #IndibizKaltimtara Yuk like, follow, dan ikutan kuis dari @indibiz_borneo  ▪︎ @Y_Vendy  ▪︎ @yulianisa_yn  ▪︎ @FatmaRosyda",06/11/2025 16.07.20,IndiBiz
denistwitt3r,@yulianisa_yn,mention,1017,twitter,neutral,"@indibiz_borneo Indibiz Ruko  #Indibiz #IndibizBorneo #IndibizKaltimtara Yuk like, follow, dan ikutan kuis dari @indibiz_borneo  ▪︎ @Y_Vendy  ▪︎ @yulianisa_yn  ▪︎ @FatmaRosyda",06/11/2025 16.07.20,IndiBiz
denistwitt3r,@FatmaRosyda,mention,1017,twitter,neutral,"@indibiz_borneo Indibiz Ruko  #Indibiz #IndibizBorneo #IndibizKaltimtara Yuk like, follow, dan ikutan kuis dari @indibiz_borneo  ▪︎ @Y_Vendy  ▪︎ @yulianisa_yn  ▪︎ @FatmaRosyda",06/11/2025 16.07.20,IndiBiz
UwoooH,@Indibizkti,mention,1538,twitter,neutral,@Indibizkti Jawaban: PIJAR SEKOLAH  #indibiz #ciptakanpeluangwujudkanharapan @eta73_ @yagadigi @dieliatin,06/11/2025 15.54.17,IndiBiz
UwoooH,@eta73_,mention,1538,twitter,neutral,@Indibizkti Jawaban: PIJAR SEKOLAH  #indibiz #ciptakanpeluangwujudkanharapan @eta73_ @yagadigi @dieliatin,06/11/2025 15.54.17,IndiBiz
UwoooH,@yagadigi,mention,1538,twitter,neutral,@Indibizkti Jawaban: PIJAR SEKOLAH  #indibiz #ciptakanpeluangwujudkanharapan @eta73_ @yagadigi @dieliatin,06/11/2025 15.54.17,IndiBiz
UwoooH,@dieliatin,mention,1538,twitter,neutral,@Indibizkti Jawaban: PIJAR SEKOLAH  #indibiz #ciptakanpeluangwujudkanharapan @eta73_ @yagadigi @dieliatin,06/11/2025 15.54.17,IndiBiz
UwoooH,@Indibizkti,mention,1538,twitter,neutral,@Indibizkti Jawaban: PIJAR SEKOLAH  #indibiz #ciptakanpeluangwujudkanharapan @eta73_ @yagadigi @dieliatin,06/11/2025 15.54.17,IndiBiz
UwoooH,@eta73_,mention,1538,twitter,neutral,@Indibizkti Jawaban: PIJAR SEKOLAH  #indibiz #ciptakanpeluangwujudkanharapan @eta73_ @yagadigi @dieliatin,06/11/2025 15.54.17,IndiBiz
UwoooH,@yagadigi,mention,1538,twitter,neutral,@Indibizkti Jawaban: PIJAR SEKOLAH  #indibiz #ciptakanpeluangwujudkanharapan @eta73_ @yagadigi @dieliatin,06/11/2025 15.54.17,IndiBiz
UwoooH,@dieliatin,mention,1538,twitter,neutral,@Indibizkti Jawaban: PIJAR SEKOLAH  #indibiz #ciptakanpeluangwujudkanharapan @eta73_ @yagadigi @dieliatin,06/11/2025 15.54.17,IndiBiz
UwoooH,@Indibizkti,mention,1538,twitter,neutral,@Indibizkti Jawaban: PIJAR SEKOLAH  #indibiz #ciptakanpeluangwujudkanharapan @eta73_ @yagadigi @dieliatin,06/11/2025 15.54.17,IndiBiz
UwoooH,@eta73_,mention,1538,twitter,neutral,@Indibizkti Jawaban: PIJAR SEKOLAH  #indibiz #ciptakanpeluangwujudkanharapan @eta73_ @yagadigi @dieliatin,06/11/2025 15.54.17,IndiBiz
UwoooH,@yagadigi,mention,1538,twitter,neutral,@Indibizkti Jawaban: PIJAR SEKOLAH  #indibiz #ciptakanpeluangwujudkanharapan @eta73_ @yagadigi @dieliatin,06/11/2025 15.54.17,IndiBiz
UwoooH,@dieliatin,mention,1538,twitter,neutral,@Indibizkti Jawaban: PIJAR SEKOLAH  #indibiz #ciptakanpeluangwujudkanharapan @eta73_ @yagadigi @dieliatin,06/11/2025 15.54.17,IndiBiz
Good_Leoo,@indibiz_borneo,mention,10,twitter,neutral,@indibiz_borneo Jawaban: indibiz RUKO #Indibiz #IndibizBorneo #IndibizKaltimtara ✔️ @nikenkarim ✔️ @GoongyoI ✔️ @Ver02Mar,06/11/2025 15.36.51,IndiBiz
Good_Leoo,@nikenkarim,mention,10,twitter,neutral,@indibiz_borneo Jawaban: indibiz RUKO #Indibiz #IndibizBorneo #IndibizKaltimtara ✔️ @nikenkarim ✔️ @GoongyoI ✔️ @Ver02Mar,06/11/2025 15.36.51,IndiBiz
